reg_id,type1,type2,Q,A
PERKAB_INDRAGIRI_HILIR_2010_50,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Daerah Kabupaten Indragiri Hilir Nomor 50 Tahun 2010?,"Undang-Undang Republik Indonesia Tahun 1965 Nomor 6;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 10;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 32;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 33;
Undang-Undang Republik Indonesia Tahun 2009 Nomor 28;
Peraturan Pemerintah Republik Indonesia Tahun 2007 Nomor 38;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2008 Nomor 23;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2008 Nomor 29;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2008 Nomor 30;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2008 Nomor 31;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2010 Nomor 9"
PERKAB_INDRAGIRI_HILIR_2010_50,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Daerah Kabupaten Indragiri Hilir Nomor 50 Tahun 2010?,"Undang-Undang Republik Indonesia Tahun 1965 Nomor 6;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 10;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 32;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 33;
Undang-Undang Republik Indonesia Tahun 2009 Nomor 28;
Peraturan Pemerintah Republik Indonesia Tahun 2007 Nomor 38;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2008 Nomor 23;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2008 Nomor 29;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2008 Nomor 30;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2008 Nomor 31;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2010 Nomor 9;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2000 Nomor 67"
PERKAB_INDRAGIRI_HILIR_2010_50,Q2,Q2.4,Peraturan manakah yang dicabut oleh Peraturan Daerah Kabupaten Indragiri Hilir Nomor 50 Tahun 2010?,Peraturan Daerah Kabupaten Indragiri Hilir Nomor 67 Tahun 2000
PERMEN_DAGRI_2018_51,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 51 Tahun 2018?,"Undang-Undang Republik Indonesia Tahun 2008 Nomor 39;
Undang-Undang Republik Indonesia Tahun 2011 Nomor 12;
Undang-Undang Republik Indonesia Tahun 2014 Nomor 6;
Undang-Undang Republik Indonesia Tahun 2014 Nomor 23;
Peraturan Pemerintah Republik Indonesia Tahun 2014 Nomor 43"
PERMEN_DAGRI_2018_51,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 51 Tahun 2018?,"Undang-Undang Republik Indonesia Tahun 2008 Nomor 39;
Undang-Undang Republik Indonesia Tahun 2011 Nomor 12;
Undang-Undang Republik Indonesia Tahun 2014 Nomor 6;
Undang-Undang Republik Indonesia Tahun 2014 Nomor 23;
Peraturan Pemerintah Republik Indonesia Tahun 2014 Nomor 43;
Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 13 Tahun 1975;
Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 16 Tahun 1975;
Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 10 Tahun 1984;
Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 11 Tahun 1984;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 26 Tahun 1975;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 67 Tahun 1975;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 152 Tahun 1975;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 165 Tahun 1975;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 240 Tahun 1975;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 245 Tahun 1975;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 135 Tahun 1978;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 158 Tahun 1978;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 200 Tahun 1976;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 12 Tahun 1978;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 23 Tahun 1978;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 24 Tahun 1978;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 33 Tahun 1978;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 66 Tahun 1976;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 151 Tahun 1979;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 176 Tahun 1979;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 190 Tahun 1979;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 191 Tahun 1979;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 229 Tahun 1979;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 248 Tahun 1979;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 21 Tahun 1980;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 168 Tahun 1980;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 225 Tahun 1980;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 228 Tahun 1980;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 274 Tahun 1980;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 140-502 Tahun 1980;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 27 Tahun 1984;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 63 Tahun 1984;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 75 Tahun 1984;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 15 Tahun 1993;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 16 Tahun 1993;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 80 Tahun 1993;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 128 Tahun 1995;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 25 Tahun 1996;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 45 Tahun 1998;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 111 Tahun 1998;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 114 Tahun 1998;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 6 Tahun 1998;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 29 Tahun 1999;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 63 Tahun 1999;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 64 Tahun 1999;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 3 Tahun 2001;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 6 Tahun 2001;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 7 Tahun 2001;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 8 Tahun 2001;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 6 Tahun 2002"
PERMEN_DAGRI_2018_51,Q2,Q2.4,Peraturan manakah yang dicabut oleh Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 51 Tahun 2018?,"Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 13 Tahun 1975;
Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 16 Tahun 1975;
Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 10 Tahun 1984;
Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 11 Tahun 1984;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 26 Tahun 1975;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 67 Tahun 1975;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 152 Tahun 1975;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 165 Tahun 1975;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 240 Tahun 1975;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 245 Tahun 1975;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 135 Tahun 1978;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 158 Tahun 1978;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 200 Tahun 1976;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 12 Tahun 1978;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 23 Tahun 1978;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 24 Tahun 1978;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 33 Tahun 1978;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 66 Tahun 1976;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 151 Tahun 1979;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 176 Tahun 1979;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 190 Tahun 1979;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 191 Tahun 1979;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 229 Tahun 1979;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 248 Tahun 1979;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 21 Tahun 1980;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 168 Tahun 1980;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 225 Tahun 1980;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 228 Tahun 1980;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 274 Tahun 1980;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 140-502 Tahun 1980;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 27 Tahun 1984;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 63 Tahun 1984;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 75 Tahun 1984;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 15 Tahun 1993;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 16 Tahun 1993;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 80 Tahun 1993;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 128 Tahun 1995;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 25 Tahun 1996;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 45 Tahun 1998;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 111 Tahun 1998;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 114 Tahun 1998;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 6 Tahun 1998;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 29 Tahun 1999;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 63 Tahun 1999;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 64 Tahun 1999;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 3 Tahun 2001;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 6 Tahun 2001;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 7 Tahun 2001;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 8 Tahun 2001;
Keputusan Menteri Dalam Negeri Republik Indonesia Nomor 6 Tahun 2002"
PERPROV_JATENG_2003_12,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Daerah Provinsi Jawa Tengah Nomor 12 Tahun 2003?,"Undang-Undang Republik Indonesia Tahun 1950 Nomor 10;
Undang-Undang Republik Indonesia Tahun 1997 Nomor 18;
Undang-Undang Republik Indonesia Tahun 1999 Nomor 22;
Peraturan Pemerintah Republik Indonesia Tahun 2000 Nomor 25;
Peraturan Pemerintah Republik Indonesia Tahun 2001 Nomor 76;
Keputusan Presiden Republik Indonesia Tahun 1999 Nomor 44"
PERPROV_JATENG_2003_12,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Daerah Provinsi Jawa Tengah Nomor 12 Tahun 2003?,"Undang-Undang Republik Indonesia Tahun 1979 Nomor 5;
Undang-Undang Republik Indonesia Tahun 1950 Nomor 10;
Undang-Undang Republik Indonesia Tahun 1997 Nomor 18;
Undang-Undang Republik Indonesia Tahun 1999 Nomor 22;
Peraturan Pemerintah Republik Indonesia Tahun 2000 Nomor 25;
Peraturan Pemerintah Republik Indonesia Tahun 2001 Nomor 76;
Keputusan Presiden Republik Indonesia Tahun 1999 Nomor 44;
Peraturan Daerah Provinsi Jawa Tengah Nomor 1 Tahun 1983;
Peraturan Daerah Provinsi Jawa Tengah Nomor 2 Tahun 1983;
Peraturan Daerah Provinsi Jawa Tengah Nomor 3 Tahun 1983;
Peraturan Daerah Provinsi Jawa Tengah Nomor 4 Tahun 1983;
Peraturan Daerah Provinsi Jawa Tengah Nomor 7 Tahun 1983;
Peraturan Daerah Provinsi Jawa Tengah Nomor 20 Tahun 1988;
Peraturan Daerah Provinsi Jawa Tengah Nomor 21 Tahun 1988;
Peraturan Daerah Provinsi Jawa Tengah Nomor 23 Tahun 1988;
Peraturan Daerah Provinsi Jawa Tengah Nomor 24 Tahun 1988;
Peraturan Daerah Provinsi Jawa Tengah Nomor 25 Tahun 1988;
Peraturan Daerah Provinsi Jawa Tengah Nomor 13 Tahun 1991;
Peraturan Daerah Provinsi Jawa Tengah Nomor 4 Tahun 1992;
Peraturan Daerah Provinsi Jawa Tengah Nomor 5 Tahun 1992"
PERPROV_JATENG_2003_12,Q2,Q2.4,Peraturan manakah yang dicabut oleh Peraturan Daerah Provinsi Jawa Tengah Nomor 12 Tahun 2003?,"Peraturan Daerah Provinsi Jawa Tengah Nomor 1 Tahun 1983;
Peraturan Daerah Provinsi Jawa Tengah Nomor 2 Tahun 1983;
Peraturan Daerah Provinsi Jawa Tengah Nomor 3 Tahun 1983;
Peraturan Daerah Provinsi Jawa Tengah Nomor 4 Tahun 1983;
Peraturan Daerah Provinsi Jawa Tengah Nomor 7 Tahun 1983;
Peraturan Daerah Provinsi Jawa Tengah Nomor 20 Tahun 1988;
Peraturan Daerah Provinsi Jawa Tengah Nomor 21 Tahun 1988;
Peraturan Daerah Provinsi Jawa Tengah Nomor 23 Tahun 1988;
Peraturan Daerah Provinsi Jawa Tengah Nomor 24 Tahun 1988;
Peraturan Daerah Provinsi Jawa Tengah Nomor 25 Tahun 1988;
Peraturan Daerah Provinsi Jawa Tengah Nomor 13 Tahun 1991;
Peraturan Daerah Provinsi Jawa Tengah Nomor 4 Tahun 1992;
Peraturan Daerah Provinsi Jawa Tengah Nomor 5 Tahun 1992"
PERPROV_JATENG_2010_3,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Daerah Provinsi Jawa Tengah Nomor 3 Tahun 2010?,"Undang-Undang Republik Indonesia Tahun 1950 Nomor 10;
Undang-Undang Republik Indonesia Tahun 1990 Nomor 5;
Undang-Undang Republik Indonesia Tahun 1999 Nomor 41;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 10;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 32;
Undang-Undang Republik Indonesia Tahun 2009 Nomor 28;
Undang-Undang Republik Indonesia Tahun 2009 Nomor 32;
Peraturan Pemerintah Republik Indonesia Tahun 1999 Nomor 7;
Peraturan Pemerintah Republik Indonesia Tahun 1999 Nomor 8;
Peraturan Pemerintah Republik Indonesia Tahun 2005 Nomor 79;
Peraturan Pemerintah Republik Indonesia Tahun 2007 Nomor 38;
Peraturan Presiden Republik Indonesia Tahun 2007 Nomor 1;
Peraturan Daerah Provinsi Jawa Tengah Tahun 2008 Nomor 4"
PERPROV_JATENG_2010_3,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Daerah Provinsi Jawa Tengah Nomor 3 Tahun 2010?,"Undang-Undang Republik Indonesia Tahun 1950 Nomor 10;
Undang-Undang Republik Indonesia Tahun 1990 Nomor 5;
Undang-Undang Republik Indonesia Tahun 1999 Nomor 41;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 10;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 32;
Undang-Undang Republik Indonesia Tahun 2009 Nomor 28;
Undang-Undang Republik Indonesia Tahun 2009 Nomor 32;
Peraturan Pemerintah Republik Indonesia Tahun 1999 Nomor 7;
Peraturan Pemerintah Republik Indonesia Tahun 1999 Nomor 8;
Peraturan Pemerintah Republik Indonesia Tahun 2005 Nomor 79;
Peraturan Pemerintah Republik Indonesia Tahun 2007 Nomor 38;
Peraturan Presiden Republik Indonesia Tahun 2007 Nomor 1;
Peraturan Daerah Provinsi Jawa Tengah Tahun 2008 Nomor 4;
Peraturan Daerah Provinsi Jawa Tengah Tahun 2002 Nomor 21"
PERPROV_JATENG_2010_3,Q2,Q2.4,Peraturan manakah yang dicabut oleh Peraturan Daerah Provinsi Jawa Tengah Nomor 3 Tahun 2010?,Peraturan Daerah Provinsi Jawa Tengah Nomor 21 Tahun 2002
PERMEN_KEU_2016_17,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Menteri Keuangan Republik Indonesia Nomor 17 Tahun 2016?,"Undang-Undang Republik Indonesia Tahun 2009 Nomor 28;
Undang-Undang Republik Indonesia Tahun 2014 Nomor 23"
PERMEN_KEU_2016_17,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Keuangan Republik Indonesia Nomor 17 Tahun 2016?,"Undang-Undang Republik Indonesia Tahun 2009 Nomor 28;
Undang-Undang Republik Indonesia Tahun 2014 Nomor 23;
Peraturan Menteri Keuangan Republik Indonesia Nomor 11 Tahun 2010"
PERMEN_KEU_2016_17,Q2,Q2.4,Peraturan manakah yang dicabut oleh Peraturan Menteri Keuangan Republik Indonesia Nomor 17 Tahun 2016?,Peraturan Menteri Keuangan Republik Indonesia Nomor 11 Tahun 2010
PERKAB_GARUT_2012_9,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Daerah Kabupaten Garut Nomor 9 Tahun 2012?,"Undang-Undang Dasar Republik Indonesia Tahun 1945;
Undang-Undang Republik Indonesia Tahun 1950 Nomor 14;
Undang-Undang Republik Indonesia Tahun 1974 Nomor 8;
Undang-Undang Republik Indonesia Tahun 1999 Nomor 28;
Undang-Undang Republik Indonesia Tahun 2011 Nomor 12;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 32;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 33;
Peraturan Pemerintah Republik Indonesia Tahun 1994 Nomor 16;
Peraturan Pemerintah Republik Indonesia Tahun 2005 Nomor 79;
Peraturan Pemerintah Republik Indonesia Tahun 2007 Nomor 38;
Peraturan Pemerintah Republik Indonesia Tahun 2007 Nomor 41;
Peraturan Menteri Dalam Negeri Republik Indonesia Tahun 2006 Nomor 13;
Peraturan Menteri Dalam Negeri Republik Indonesia Tahun 2007 Nomor 57;
Peraturan Daerah Kabupaten Garut Tahun 2006 Nomor 4;
Peraturan Daerah Kabupaten Garut Tahun 2008 Nomor 14"
PERKAB_GARUT_2012_9,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Daerah Kabupaten Garut Nomor 9 Tahun 2012?,"Undang-Undang Dasar Republik Indonesia Tahun 1945;
Undang-Undang Republik Indonesia Tahun 1950 Nomor 14;
Undang-Undang Republik Indonesia Tahun 1974 Nomor 8;
Undang-Undang Republik Indonesia Tahun 1999 Nomor 28;
Undang-Undang Republik Indonesia Tahun 2011 Nomor 12;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 32;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 33;
Peraturan Pemerintah Republik Indonesia Tahun 1994 Nomor 16;
Peraturan Pemerintah Republik Indonesia Tahun 2005 Nomor 79;
Peraturan Pemerintah Republik Indonesia Tahun 2007 Nomor 38;
Peraturan Pemerintah Republik Indonesia Tahun 2007 Nomor 41;
Peraturan Menteri Dalam Negeri Republik Indonesia Tahun 2006 Nomor 13;
Peraturan Menteri Dalam Negeri Republik Indonesia Tahun 2007 Nomor 57;
Peraturan Daerah Kabupaten Garut Tahun 2006 Nomor 4;
Peraturan Daerah Kabupaten Garut Tahun 2008 Nomor 14;
Peraturan Daerah Kabupaten Garut Tahun 2008 Nomor 25"
PERKAB_GARUT_2012_9,Q2,Q2.4,Peraturan manakah yang dicabut oleh Peraturan Daerah Kabupaten Garut Nomor 9 Tahun 2012?,Peraturan Daerah Kabupaten Garut Nomor 25 Tahun 2008
PERKAB_INDRAGIRI_HILIR_2010_30,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Daerah Kabupaten Indragiri Hilir Nomor 30 Tahun 2010?,"Undang-Undang Republik Indonesia Tahun 1965 Nomor 6;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 10;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 32;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 33;
Undang-Undang Republik Indonesia Tahun 2009 Nomor 28;
Peraturan Pemerintah Republik Indonesia Tahun 2007 Nomor 38;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2008 Nomor 23;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2008 Nomor 29;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2008 Nomor 30;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2008 Nomor 31;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2010 Nomor 9"
PERKAB_INDRAGIRI_HILIR_2010_30,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Daerah Kabupaten Indragiri Hilir Nomor 30 Tahun 2010?,"Undang-Undang Republik Indonesia Tahun 1965 Nomor 6;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 10;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 32;
Undang-Undang Republik Indonesia Tahun 2004 Nomor 33;
Undang-Undang Republik Indonesia Tahun 2009 Nomor 28;
Peraturan Pemerintah Republik Indonesia Tahun 2007 Nomor 38;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2008 Nomor 23;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2008 Nomor 29;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2008 Nomor 30;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2008 Nomor 31;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2010 Nomor 9;
Peraturan Daerah Kabupaten Indragiri Hilir Tahun 2005 Nomor 13"
PERKAB_INDRAGIRI_HILIR_2010_30,Q2,Q2.4,Peraturan manakah yang dicabut oleh Peraturan Daerah Kabupaten Indragiri Hilir Nomor 30 Tahun 2010?,Peraturan Daerah Kabupaten Indragiri Hilir Nomor 13 Tahun 2005
PERMEN_ESDM_2018_6,Q2,Q2.1,Apa saja dasar hukum dalam membuat Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 6 Tahun 2018?,"Undang-Undang Republik Indonesia Tahun 2011 Nomor 12;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 68;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Tahun 2016 Nomor 13"
PERMEN_ESDM_2018_6,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 6 Tahun 2018?,"Undang-Undang Republik Indonesia Tahun 2011 Nomor 12;
Peraturan Presiden Republik Indonesia Tahun 2015 Nomor 68;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Tahun 2016 Nomor 13;
Peraturan Menteri Pertambangan dan Energi Nomor 02 Tahun 1975;
Keputusan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 1454 Tahun 2000;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 0008 Tahun 2005;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 0044 Tahun 2005;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 026 Tahun 2006;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 02 Tahun 2008;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 22 Tahun 2008;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 06 Tahun 2010;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 31 Tahun 2013;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 22 Tahun 2016;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 51 Tahun 2017"
PERMEN_ESDM_2018_6,Q2,Q2.4,Peraturan manakah yang dicabut oleh Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 6 Tahun 2018?,"Peraturan Menteri Pertambangan dan Energi Nomor 02 Tahun 1975;
Keputusan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 1454 Tahun 2000;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 0008 Tahun 2005;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 0044 Tahun 2005;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 026 Tahun 2006;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 02 Tahun 2008;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 22 Tahun 2008;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 06 Tahun 2010;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 31 Tahun 2013;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 22 Tahun 2016;
Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 51 Tahun 2017"
